,Yilan,Tainan,Nantou,Taitung,Pingtung,Chiayi,Hualien,Taipei,Miaoli,New Taipei,Taichung,Kaohsiung,Kinmen,Penghu,Changhua,Taoyuan,Hsinchu,Keelung,Lienchiang
2020-03-21,0.2396486825595985,0.3772691397000789,0.28700906344410876,0.21856639247943596,0.35166816952209196,0.4722222222222222,0.3455964325529543,0.2765432098765432,0.2692307692307692,0.28110599078341014,0.17897727272727273,0.390625,0.06796116504854369,0.04580152671755725,0.5666666666666667,0.4782608695652174,0.3333333333333333,0.0,0.0
2020-03-22,0.09535759096612297,0.16416732438831885,0.14400805639476336,0.13043478260869565,0.16501352569882777,0.6111111111111112,0.19732441471571907,0.19506172839506172,0.11538461538461539,0.14285714285714285,0.045454545454545456,0.2265625,0.04854368932038835,0.03625954198473282,0.1,0.05555555555555555,0.0,0.0,0.0
2020-03-23,0.04265997490589712,0.13417521704814522,0.07452165156092648,0.1128084606345476,0.11902614968440037,0.08333333333333333,0.1750278706800446,0.1728395061728395,0.01282051282051282,0.14285714285714285,0.028409090909090908,0.16927083333333334,0.0,0.02862595419847328,0.13333333333333333,0.1111111111111111,0.0,0.0,0.0
2020-03-24,0.039190897597977246,0.14759273875295975,0.08862034239677745,0.13160987074030553,0.11181244364292155,0.16666666666666666,0.16833890746934224,0.16790123456790124,0.02564102564102564,0.11981566820276497,0.03977272727272727,0.19791666666666666,0.038834951456310676,0.022900763358778626,0.08333333333333333,0.05555555555555555,0.0,0.0,0.0
2020-03-25,0.040455120101137804,0.15035238841033674,0.08862034239677745,0.10928319623971798,0.13345356176735798,0.08333333333333333,0.1527313266443701,0.15308641975308643,0.01282051282051282,0.10138248847926268,0.05965909090909091,0.19270833333333334,0.06796116504854369,0.02099236641221374,0.2,0.16666666666666666,0.0,0.0,0.0
2020-03-26,0.0695322376738306,0.14878621769772904,0.1122942884801549,0.10810810810810811,0.10455764075067024,0.08333333333333333,0.16722408026755853,0.162227602905569,0.01282051282051282,0.1152073732718894,0.05965909090909091,0.22641509433962265,0.04854368932038835,0.03244274809160305,0.3,0.16666666666666666,0.0,0.0,0.0
2020-03-27,0.09653465346534654,0.24197337509788566,0.1122942884801549,0.1618828932261768,0.21894548704200179,0.4444444444444444,0.20735785953177258,0.1864406779661017,0.1282051282051282,0.1382488479262673,0.07102272727272728,0.29310344827586204,0.04854368932038835,0.04198473282442748,0.18333333333333332,0.2222222222222222,0.0,0.0,0.0
2020-03-28,0.16336633663366337,0.36413469068128423,0.26040658276863504,0.25143513203214696,0.37980339588918677,0.2222222222222222,0.30992196209587514,0.2397094430992736,0.14102564102564102,0.2534562211981567,0.09375,0.3448275862068966,0.0970873786407767,0.05725190839694656,0.48333333333333334,0.16666666666666666,0.3333333333333333,0.0,0.0
2020-03-29,0.07178217821782178,0.2028191072826938,0.14133591481122942,0.19517795637198623,0.19839142091152814,0.1111111111111111,0.22630992196209587,0.17675544794188863,0.11538461538461539,0.12903225806451613,0.019886363636363636,0.1896551724137931,0.06796116504854369,0.04580152671755725,0.25,0.1111111111111111,0.0,0.0,0.0
2020-03-30,0.07854630715123095,0.16758026624902114,0.11035818005808325,0.20091848450057406,0.15766164747564215,0.16666666666666666,0.18617614269788182,0.1549636803874092,0.0641025641025641,0.1152073732718894,0.028409090909090908,0.16379310344827586,0.02912621359223301,0.04964539007092199,0.38333333333333336,0.1111111111111111,0.0,0.0,0.0
2020-03-31,0.07971864009378664,0.14263685427910563,0.09116809116809117,0.17451205510907003,0.15249780893952672,0.08333333333333333,0.17725752508361203,0.17191283292978207,0.07692307692307693,0.15207373271889402,0.03977272727272727,0.20242914979757085,0.019417475728155338,0.044326241134751775,0.15,0.1111111111111111,0.0,0.0,0.0
2020-04-01,0.1652989449003517,0.2266047950502707,0.1463860933211345,0.19173363949483352,0.1980802792321117,0.25,0.23672566371681417,0.1937046004842615,0.05128205128205128,0.17972350230414746,0.05965909090909091,0.3076923076923077,0.04854368932038835,0.09574468085106383,0.18333333333333332,0.17391304347826086,0.16666666666666666,0.0,0.0
2020-04-02,0.33490566037735847,0.5350467289719626,0.45196706312900276,0.4354120267260579,0.5328151986183074,0.7222222222222222,0.6051167964404894,0.19612590799031476,0.4358974358974359,0.2626728110599078,0.10795454545454546,0.43687374749499,0.10679611650485436,0.13743218806509946,0.65,0.30434782608695654,0.8333333333333334,0.0,0.0
2020-04-03,0.3089622641509434,0.5046728971962616,0.42086001829826164,0.4532293986636971,0.5604490500863558,0.5555555555555556,0.6022099447513812,0.17433414043583534,0.3717948717948718,0.2626728110599078,0.10795454545454546,0.4168336673346693,0.1553398058252427,0.13381555153707053,0.6333333333333333,0.2608695652173913,1.0,0.0,0.0
2020-04-04,0.16863207547169812,0.32866043613707163,0.23970722781335774,0.28396436525612473,0.3471502590673575,0.3611111111111111,0.36132596685082874,0.19128329297820823,0.32051282051282054,0.2119815668202765,0.14204545454545456,0.3306613226452906,0.10679611650485436,0.0922242314647378,0.43333333333333335,0.17391304347826086,0.8333333333333334,0.0,0.0
2020-04-05,0.05306603773584906,0.1409657320872274,0.09423604757548033,0.12694877505567928,0.114853195164076,0.2777777777777778,0.14891304347826087,0.1549636803874092,0.08974358974358974,0.06912442396313365,0.05397727272727273,0.15831663326653306,0.038834951456310676,0.06871609403254973,0.2,0.08695652173913043,0.16666666666666666,0.0,0.0
2020-04-06,0.05306603773584906,0.12149532710280374,0.0686184812442818,0.12472160356347439,0.09153713298791019,0.08333333333333333,0.12065217391304348,0.12832929782082325,0.01282051282051282,0.07373271889400922,0.014204545454545454,0.14087301587301587,0.009708737864077669,0.05605786618444846,0.15,0.043478260869565216,0.0,0.0,0.0
2020-04-07,0.03537735849056604,0.11059190031152648,0.07959743824336687,0.09910913140311804,0.0846286701208981,0.05555555555555555,0.13695652173913042,0.14527845036319612,0.0,0.059907834101382486,0.028409090909090908,0.12896825396825398,0.04854368932038835,0.04701627486437613,0.25,0.2608695652173913,0.0,0.0,0.0
2020-04-08,0.03419811320754717,0.12694704049844235,0.08417200365965233,0.11469933184855234,0.07858376511226252,0.0,0.14673913043478262,0.14769975786924938,0.0,0.07834101382488479,0.048295454545454544,0.11904761904761904,0.04854368932038835,0.039783001808318265,0.13333333333333333,0.2608695652173913,0.0,0.0,0.0
2020-04-09,0.04716981132075472,0.13302752293577982,0.06038426349496798,0.10690423162583519,0.07426597582037997,0.08333333333333333,0.14130434782608695,0.15738498789346247,0.038461538461538464,0.11981566820276497,0.05397727272727273,0.17063492063492064,0.038834951456310676,0.0433996383363472,0.18333333333333332,0.043478260869565216,0.0,0.0,0.0
2020-04-10,0.07193396226415094,0.18960244648318042,0.09240622140896615,0.1403118040089087,0.09326424870466321,0.027777777777777776,0.16521739130434782,0.2033898305084746,0.07692307692307693,0.14285714285714285,0.0625,0.24801587301587302,0.06796116504854369,0.054249547920433995,0.25,0.13043478260869565,0.0,0.0,0.0
2020-04-11,0.19811320754716982,0.26605504587155965,0.2012808783165599,0.2071269487750557,0.17357512953367876,0.08333333333333333,0.2141304347826087,0.18886198547215496,0.10256410256410256,0.21658986175115208,0.07670454545454546,0.2896825396825397,0.08411214953271028,0.05786618444846293,0.48333333333333334,0.043478260869565216,0.8333333333333334,0.0,0.0
2020-04-12,0.07547169811320754,0.15137614678899083,0.10887465690759378,0.10579064587973273,0.09758203799654577,0.1111111111111111,0.16774891774891776,0.15980629539951574,0.0641025641025641,0.10138248847926268,0.03125,0.14285714285714285,0.04672897196261682,0.0650994575045208,0.08333333333333333,0.08695652173913043,0.16666666666666666,0.0,0.0
2020-04-13,0.06721698113207547,0.11238532110091744,0.09149130832570906,0.111358574610245,0.08613264427217916,0.0,0.170995670995671,0.14527845036319612,0.02564102564102564,0.08294930875576037,0.02556818181818182,0.1488095238095238,0.06542056074766354,0.05786618444846293,0.15,0.0,0.0,0.0,0.0
2020-04-14,0.04716981132075472,0.11926605504587157,0.08508691674290943,0.10579064587973273,0.09388458225667529,0.0,0.17857142857142858,0.15012106537530268,0.038461538461538464,0.12903225806451613,0.02556818181818182,0.15873015873015872,0.028037383177570093,0.054249547920433995,0.06666666666666667,0.043478260869565216,0.0,0.0,0.0
2020-04-15,0.05041031652989449,0.12844036697247707,0.08234217749313816,0.09465478841870824,0.0856898029134533,0.1111111111111111,0.18299246501614638,0.16464891041162227,0.01282051282051282,0.08294930875576037,0.03125,0.15674603174603174,0.028037383177570093,0.048824593128390596,0.18333333333333332,0.13043478260869565,0.0,0.0,0.0
2020-04-16,0.054245283018867926,0.14581734458940906,0.08754512635379061,0.11469933184855234,0.1,0.1111111111111111,0.1603875134553283,0.1791767554479419,0.01282051282051282,0.12442396313364056,0.0641025641025641,0.19047619047619047,0.06542056074766354,0.06148282097649186,0.2,0.043478260869565216,0.0,0.0,0.0
2020-04-17,0.11791907514450867,0.23944742900997698,0.11823104693140794,0.15812917594654788,0.13898305084745763,0.08333333333333333,0.18945102260495156,0.22276029055690072,0.1282051282051282,0.17511520737327188,0.09935897435897435,0.2876984126984127,0.037383177570093455,0.09584086799276673,0.1,0.17391304347826086,0.16666666666666666,0.0,0.0
2020-04-18,0.1711111111111111,0.31465848042977745,0.23736462093862815,0.21603563474387527,0.24661016949152542,0.4722222222222222,0.26695371367061355,0.26150121065375304,0.358974358974359,0.31797235023041476,0.08974358974358974,0.3492063492063492,0.037383177570093455,0.09764918625678119,0.3333333333333333,0.13043478260869565,0.5,0.0,0.0
2020-04-19,0.08444444444444445,0.13123561013046814,0.12021371326803205,0.2026726057906459,0.12033898305084746,0.2777777777777778,0.2131324004305705,0.17675544794188863,0.11538461538461539,0.14285714285714285,0.02564102564102564,0.1765873015873016,0.037383177570093455,0.08499095840867993,0.11666666666666667,0.08695652173913043,0.3333333333333333,0.0,0.0
2020-04-20,0.04555555555555556,0.11626139817629179,0.08904719501335707,0.10690423162583519,0.10084745762711865,0.1111111111111111,0.14775160599571735,0.15254237288135594,0.038461538461538464,0.10697674418604651,0.016025641025641024,0.1388888888888889,0.0,0.07719298245614035,0.15,0.13043478260869565,0.0,0.0,0.0
2020-04-21,0.053631284916201116,0.11170212765957446,0.07836153161175423,0.09242761692650334,0.10762711864406779,0.25,0.14882226980728053,0.1549636803874092,0.07692307692307693,0.08837209302325581,0.022435897435897436,0.12896825396825398,0.018691588785046728,0.06642728904847396,0.18333333333333332,0.08695652173913043,0.0,0.0,0.0
2020-04-22,0.03798882681564246,0.10182370820668693,0.06678539626001781,0.08612975391498881,0.07627118644067797,0.027777777777777776,0.1777301927194861,0.15980629539951574,0.01282051282051282,0.08837209302325581,0.02564102564102564,0.10515873015873016,0.009345794392523364,0.07540394973070018,0.16666666666666666,0.08695652173913043,0.0,0.0,0.0
2020-04-23,0.049162011173184354,0.12234042553191489,0.058771148708815675,0.09507829977628636,0.1211864406779661,0.0,0.145610278372591,0.17433414043583534,0.0641025641025641,0.05116279069767442,0.028846153846153848,0.13690476190476192,0.0,0.0933572710951526,0.11666666666666667,0.08695652173913043,0.0,0.0,0.0
2020-04-24,0.0758974358974359,0.17933130699088146,0.11130899376669635,0.1297539149888143,0.14958677685950414,0.08333333333333333,0.15384615384615385,0.23728813559322035,0.038461538461538464,0.14418604651162792,0.05693950177935943,0.16865079365079366,0.009345794392523364,0.0807899461400359,0.23333333333333334,0.13043478260869565,1.0,0.0,0.0
2020-04-25,0.17209775967413443,0.2629179331306991,0.26090828138913624,0.2225950782997763,0.2628099173553719,0.1388888888888889,0.2297008547008547,0.25907990314769974,0.32051282051282054,0.29767441860465116,0.0498220640569395,0.19047619047619047,0.018691588785046728,0.0933572710951526,0.36666666666666664,0.13043478260869565,0.5,0.19047619047619047,0.0
2020-04-26,0.07230142566191446,0.11356932153392331,0.09884238646482636,0.11185682326621924,0.11652892561983472,0.1111111111111111,0.16756176154672395,0.1791767554479419,0.07692307692307693,0.10232558139534884,0.03914590747330961,0.1213235294117647,0.0,0.09156193895870736,0.25,0.043478260869565216,0.6666666666666666,0.09523809523809523,0.0
2020-04-27,0.07331975560081466,0.09772226304188097,0.07658058771148708,0.09955257270693513,0.10909090909090909,0.08333333333333333,0.158968850698174,0.16464891041162227,0.038461538461538464,0.027906976744186046,0.017793594306049824,0.10294117647058823,0.056074766355140186,0.0807899461400359,0.11666666666666667,0.13043478260869565,0.16666666666666666,0.047619047619047616,0.0
2020-04-28,0.04989816700610998,0.10213078618662748,0.0881567230632235,0.09395973154362416,0.09421487603305785,0.08333333333333333,0.1462409886714727,0.1549636803874092,0.10256410256410256,0.05581395348837209,0.021352313167259787,0.09375,0.028037383177570093,0.08617594254937164,0.16666666666666666,0.08695652173913043,0.3333333333333333,0.0,0.0
2020-04-29,0.07331975560081466,0.08449669360764143,0.09973285841495994,0.09395973154362416,0.10082644628099173,0.1111111111111111,0.14830072090628219,0.17037037037037037,0.20512820512820512,0.08372093023255814,0.03202846975088968,0.08823529411764706,0.018691588785046728,0.08797127468581688,0.23333333333333334,0.08695652173913043,0.16666666666666666,0.047619047619047616,0.0
2020-04-30,0.09266802443991853,0.11908177905308465,0.13980409617097062,0.1297539149888143,0.11652892561983472,0.027777777777777776,0.164778578784758,0.20987654320987653,0.1282051282051282,0.14883720930232558,0.03202846975088968,0.13602941176470587,0.037383177570093455,0.12926391382405744,0.18333333333333332,0.13043478260869565,0.8333333333333334,0.23809523809523808,0.0
2020-05-01,0.3256743256743257,0.2760342368045649,0.3170080142475512,0.27293064876957496,0.24554294975688817,0.3888888888888889,0.34603501544799176,0.24938271604938272,0.3717948717948718,0.3674418604651163,0.10320284697508897,0.20404411764705882,0.14018691588785046,0.17773788150807898,0.43333333333333335,0.34782608695652173,1.0,0.38095238095238093,0.0
2020-05-02,0.27372627372627373,0.28031383737517834,0.3312555654496883,0.2651006711409396,0.2698282910874898,0.6666666666666666,0.329557157569516,0.25679012345679014,0.4230769230769231,0.2837209302325581,0.09608540925266904,0.26838235294117646,0.14018691588785046,0.16789667896678967,0.45,0.2222222222222222,1.0,0.42857142857142855,0.0
2020-05-03,0.04495504495504495,0.11055634807417974,0.11219946571682991,0.09619686800894854,0.11937857726901063,0.05555555555555555,0.14933058702368693,0.17037037037037037,0.08974358974358974,0.10697674418604651,0.028469750889679714,0.11580882352941177,0.037383177570093455,0.09225092250922509,0.16666666666666666,0.2222222222222222,0.5,0.19047619047619047,0.0
2020-05-04,0.04295704295704296,0.08559201141226819,0.08281389136242208,0.0894854586129754,0.12428454619787407,0.08333333333333333,0.15859938208032956,0.15555555555555556,0.07692307692307693,0.06976744186046512,0.03202846975088968,0.1636029411764706,0.037383177570093455,0.05904059040590406,0.13333333333333333,0.1111111111111111,0.5,0.14285714285714285,0.0
2020-05-05,0.06493506493506493,0.08630527817403709,0.10596616206589493,0.09619686800894854,0.11529026982829109,0.027777777777777776,0.13388259526261587,0.18271604938271604,0.15384615384615385,0.10697674418604651,0.03558718861209965,0.10845588235294118,0.028037383177570093,0.055350553505535055,0.11666666666666667,0.05555555555555555,0.0,0.0,0.0
2020-05-06,0.057942057942057944,0.11269614835948645,0.0917186108637578,0.10850111856823266,0.09975470155355683,0.05555555555555555,0.1266735324407827,0.16049382716049382,0.038461538461538464,0.07906976744186046,0.03202846975088968,0.16911764705882354,0.037383177570093455,0.07380073800738007,0.13333333333333333,0.3888888888888889,0.0,0.047619047619047616,0.0
2020-05-07,0.07292707292707293,0.11768901569186876,0.10240427426536064,0.11073825503355705,0.10629599345870809,0.1388888888888889,0.1266735324407827,0.19012345679012346,0.0,0.13023255813953488,0.02491103202846975,0.20036764705882354,0.037383177570093455,0.07749077490774908,0.16666666666666666,0.3888888888888889,0.0,0.19047619047619047,0.0
2020-05-08,0.10640394088669951,0.15263908701854492,0.11308993766696349,0.11521252796420582,0.1455437448896157,0.027777777777777776,0.15345005149330587,0.23209876543209876,0.05128205128205128,0.11162790697674418,0.0498220640569395,0.20588235294117646,0.056074766355140186,0.08118081180811808,0.08333333333333333,0.1111111111111111,0.8333333333333334,0.23809523809523808,0.0
2020-05-09,0.17438423645320197,0.17617689015691868,0.2466607301869991,0.19239373601789708,0.23058053965658218,0.1111111111111111,0.19464469618949537,0.24938271604938272,0.3333333333333333,0.26046511627906976,0.05693950177935943,0.24448529411764705,0.018691588785046728,0.08856088560885608,0.43333333333333335,0.3333333333333333,1.0,0.19047619047619047,0.0
2020-05-10,0.06305418719211822,0.09629101283880172,0.08459483526268922,0.10067114093959731,0.09975470155355683,0.1388888888888889,0.12770339855818744,0.16790123456790124,0.16666666666666666,0.13488372093023257,0.021352313167259787,0.17463235294117646,0.037383177570093455,0.07011070110701106,0.13333333333333333,0.05555555555555555,0.3333333333333333,0.047619047619047616,0.0
2020-05-11,0.0561576354679803,0.10770328102710414,0.0854853072128228,0.08565072302558398,0.10384300899427637,0.0,0.14830072090628219,0.16790123456790124,0.1282051282051282,0.12558139534883722,0.02491103202846975,0.1488970588235294,0.018691588785046728,0.0940959409594096,0.25,0.1111111111111111,0.0,0.23809523809523808,0.0
2020-05-12,0.0561576354679803,0.11697574893009986,0.07390917186108638,0.09910913140311804,0.12428454619787407,0.1111111111111111,0.16199376947040497,0.1654320987654321,0.1794871794871795,0.13023255813953488,0.028469750889679714,0.12867647058823528,0.04672897196261682,0.0996309963099631,0.26666666666666666,0.05555555555555555,0.0,0.23809523809523808,0.0
2020-05-13,0.0896551724137931,0.14265335235378032,0.13446126447016918,0.11581291759465479,0.12183156173344235,0.1111111111111111,0.18483904465212878,0.18271604938271604,0.10256410256410256,0.19534883720930232,0.042704626334519574,0.18566176470588236,0.07476635514018691,0.09778597785977859,0.08333333333333333,0.05555555555555555,0.0,0.047619047619047616,0.0
2020-05-14,0.09603960396039604,0.16904422253922968,0.12555654496883348,0.14253897550111358,0.13982011447260834,0.08333333333333333,0.19106957424714435,0.16049382716049382,0.1794871794871795,0.15813953488372093,0.021352313167259787,0.22058823529411764,0.08411214953271028,0.11254612546125461,0.25,0.1111111111111111,0.0,0.14285714285714285,0.0
2020-05-15,0.17272727272727273,0.26961483594864477,0.20658949243098843,0.18930957683741648,0.21586263286999183,0.3333333333333333,0.24087591240875914,0.24691358024691357,0.2564102564102564,0.2372093023255814,0.07829181494661921,0.34191176470588236,0.11214953271028037,0.16051660516605165,0.36666666666666664,0.2222222222222222,0.5,0.3333333333333333,0.0
2020-05-16,0.3373737373737374,0.41797432239657634,0.38704028021015763,0.21603563474387527,0.39247751430907607,0.3888888888888889,0.3315954118873827,0.3654320987654321,0.3717948717948718,0.3302325581395349,0.16725978647686832,0.4209558823529412,0.102803738317757,0.1752767527675277,0.3333333333333333,0.2222222222222222,0.8333333333333334,0.6666666666666666,0.0
2020-05-17,0.1606060606060606,0.19044222539229672,0.1234676007005254,0.1324354657687991,0.1757972199509403,0.05555555555555555,0.19708029197080293,0.21481481481481482,0.10256410256410256,0.16279069767441862,0.02491103202846975,0.21631205673758866,0.028037383177570093,0.14206642066420663,0.25,0.5555555555555556,0.6666666666666666,0.14285714285714285,0.0
2020-05-18,0.09393939393939393,0.1340941512125535,0.08493870402802102,0.10886644219977554,0.11856091578086672,0.027777777777777776,0.145985401459854,0.17037037037037037,0.038461538461538464,0.11627906976744186,0.014234875444839857,0.16312056737588654,0.06542056074766354,0.12177121771217712,0.18333333333333332,0.05555555555555555,0.0,0.14285714285714285,0.0
2020-05-19,0.07474747474747474,0.12410841654778887,0.06567425569176882,0.10213243546576879,0.10956663941128372,0.027777777777777776,0.14494264859228362,0.18765432098765433,0.0,0.14418604651162792,0.03202846975088968,0.16134751773049646,0.08411214953271028,0.11070110701107011,0.11666666666666667,0.0,0.0,0.14285714285714285,0.0
2020-05-20,0.05656565656565657,0.141643059490085,0.07005253940455342,0.08620689655172414,0.11128903122497999,0.027777777777777776,0.1588785046728972,0.18024691358024691,0.07692307692307693,0.13488372093023257,0.028469750889679714,0.18617021276595744,0.08411214953271028,0.09090909090909091,0.11666666666666667,0.05555555555555555,0.0,0.09523809523809523,0.0
2020-05-21,0.07878787878787878,0.14801699716713881,0.06217162872154115,0.10898876404494381,0.12153344208809136,0.027777777777777776,0.15160955347871236,0.18271604938271604,0.0641025641025641,0.07906976744186046,0.028469750889679714,0.15602836879432624,0.09345794392523364,0.09265734265734266,0.13333333333333333,0.0,0.0,0.09523809523809523,0.0
2020-05-22,0.18282828282828284,0.20892351274787535,0.09807355516637478,0.13785310734463277,0.17047308319738988,0.1111111111111111,0.181723779854621,0.23950617283950618,0.15384615384615385,0.17209302325581396,0.06405693950177936,0.2849557522123894,0.12149532710280374,0.16083916083916083,0.21666666666666667,0.1111111111111111,0.0,0.19047619047619047,0.0
2020-05-23,0.3211009174311927,0.34419263456090654,0.24390243902439024,0.23389830508474577,0.3270799347471452,0.5277777777777778,0.29698857736240913,0.30617283950617286,0.3974358974358974,0.3209302325581395,0.1708185053380783,0.3893805309734513,0.17757009345794392,0.1958041958041958,0.45,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
2020-05-24,0.12538226299694188,0.15864022662889518,0.12456445993031359,0.1536723163841808,0.18107667210440456,0.19444444444444445,0.2035306334371755,0.21728395061728395,0.16666666666666666,0.2,0.06761565836298933,0.16460176991150444,0.102803738317757,0.19405594405594406,0.21666666666666667,0.2222222222222222,0.5,0.09523809523809523,0.0
2020-05-25,0.09174311926605505,0.1253541076487252,0.07317073170731707,0.1288135593220339,0.14926590538336051,0.19444444444444445,0.17964693665628245,0.15308641975308643,0.10256410256410256,0.08837209302325581,0.02491103202846975,0.1415929203539823,0.037383177570093455,0.14160839160839161,0.13333333333333333,0.05555555555555555,0.0,0.14285714285714285,0.0
2020-05-26,0.06625891946992865,0.14305949008498584,0.04529616724738676,0.15141242937853108,0.13132137030995106,0.0,0.1474558670820353,0.1580246913580247,0.01282051282051282,0.11627906976744186,0.028469750889679714,0.1504424778761062,0.06542056074766354,0.11188811188811189,0.11666666666666667,0.0,0.0,0.047619047619047616,0.0
2020-05-27,0.08868501529051988,0.13243626062322947,0.06168549087749783,0.15168539325842698,0.11092985318107668,0.1388888888888889,0.14330218068535824,0.17777777777777778,0.0641025641025641,0.10697674418604651,0.014234875444839857,0.17168141592920355,0.09009009009009009,0.11979166666666667,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.0,0.0
2020-05-28,0.09072375127421,0.1671388101983003,0.07558644656820157,0.15280898876404495,0.14845024469820556,0.1111111111111111,0.17341640706126688,0.19753086419753085,0.0641025641025641,0.11627906976744186,0.03558718861209965,0.18761061946902655,0.10810810810810811,0.17881944444444445,0.2833333333333333,0.1111111111111111,0.0,0.0,0.0
2020-05-29,0.2018348623853211,0.32507082152974504,0.16507384882710685,0.21235955056179776,0.2626427406199021,0.16666666666666666,0.29698857736240913,0.2617283950617284,0.20512820512820512,0.24651162790697675,0.0711743772241993,0.31504424778761064,0.11711711711711711,0.22743055555555555,0.25,0.16666666666666666,0.3333333333333333,0.5714285714285714,0.0
2020-05-30,0.3787575150300601,0.46388101983002833,0.37185056472632494,0.34269662921348315,0.48936170212765956,0.4722222222222222,0.4184839044652129,0.32098765432098764,0.3717948717948718,0.4744186046511628,0.16725978647686832,0.45486725663716815,0.13513513513513514,0.2361111111111111,0.6833333333333333,0.4444444444444444,0.3333333333333333,0.9047619047619048,0.0
2020-05-31,0.1533066132264529,0.19192634560906516,0.11815812337098175,0.22359550561797753,0.24013157894736842,0.3055555555555556,0.23468328141225336,0.16790123456790124,0.1794871794871795,0.19534883720930232,0.03558718861209965,0.1911504424778761,0.07207207207207207,0.19791666666666666,0.16666666666666666,0.05555555555555555,0.5,0.14285714285714285,0.0
2020-06-01,0.10724925521350546,0.14456140350877192,0.07183673469387755,0.19101123595505617,0.16489795918367348,0.16666666666666666,0.1952479338842975,0.1382716049382716,0.038461538461538464,0.14883720930232558,0.014234875444839857,0.17699115044247787,0.06306306306306306,0.1597222222222222,0.15,0.1111111111111111,0.0,0.047619047619047616,0.0
2020-06-02,0.10625620655412116,0.1315240083507307,0.08163265306122448,0.18089887640449437,0.16979591836734695,0.08333333333333333,0.21297297297297296,0.1580246913580247,0.02564102564102564,0.09767441860465116,0.042704626334519574,0.22830188679245284,0.06306306306306306,0.1736111111111111,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.14285714285714285,0.0
2020-06-03,0.08540218470705065,0.14126652748782184,0.08571428571428572,0.13146067415730336,0.19286871961102106,0.2222222222222222,0.19567567567567568,0.1580246913580247,0.038461538461538464,0.14418604651162792,0.046263345195729534,0.20754716981132076,0.0990990990990991,0.16145833333333334,0.11666666666666667,0.16666666666666666,0.0,0.19047619047619047,0.0
2020-06-04,0.09731876861966236,0.17118997912317327,0.10530612244897959,0.18876404494382024,0.18159806295399517,0.1388888888888889,0.2172972972972973,0.19012345679012346,0.07692307692307693,0.23255813953488372,0.060498220640569395,0.2,0.08108108108108109,0.1579861111111111,0.2833333333333333,0.05555555555555555,0.0,0.3333333333333333,0.0
2020-06-05,0.20754716981132076,0.2894919972164231,0.18040816326530612,0.2292134831460674,0.29854368932038833,0.1388888888888889,0.3091891891891892,0.2765432098765432,0.16666666666666666,0.34418604651162793,0.18505338078291814,0.4547169811320755,0.12612612612612611,0.1736111111111111,0.2833333333333333,0.3333333333333333,0.3333333333333333,0.5238095238095238,0.0
2020-06-06,0.4448857994041708,0.4968684759916493,0.38693877551020406,0.3438202247191011,0.5720064724919094,0.6388888888888888,0.45161290322580644,0.30617283950617286,0.3717948717948718,0.5116279069767442,0.2526690391459075,0.5716981132075472,0.16216216216216217,0.2673611111111111,0.7666666666666667,0.6666666666666666,0.5,0.7142857142857143,0.0
2020-06-07,0.19960278053624628,0.20876826722338204,0.16816326530612244,0.24382022471910111,0.3013809910641755,0.16666666666666666,0.3161290322580645,0.1654320987654321,0.21794871794871795,0.2,0.09608540925266904,0.2830188679245283,0.14414414414414414,0.2638888888888889,0.08333333333333333,0.05555555555555555,0.5,0.3333333333333333,0.0
2020-06-08,0.13505461767626614,0.15379310344827588,0.1126530612244898,0.19662921348314608,0.21527213647441104,0.0,0.26021505376344084,0.18024691358024691,0.2564102564102564,0.19069767441860466,0.08540925266903915,0.17735849056603772,0.04504504504504504,0.20833333333333334,0.11666666666666667,0.2222222222222222,0.0,0.09523809523809523,0.0
2020-06-09,0.07845084409136048,0.1696551724137931,0.0946938775510204,0.17865168539325843,0.19339242546333602,0.25,0.2172043010752688,0.16049382716049382,0.15384615384615385,0.13953488372093023,0.05338078291814947,0.2018867924528302,0.06306306306306306,0.15104166666666666,0.13333333333333333,0.16666666666666666,0.3333333333333333,0.047619047619047616,0.0
2020-06-10,0.09235352532274081,0.18156618156618157,0.11428571428571428,0.17303370786516853,0.2119258662369057,0.05555555555555555,0.23225806451612904,0.18024691358024691,0.21794871794871795,0.15348837209302327,0.05693950177935943,0.2622641509433962,0.08108108108108109,0.1597222222222222,0.18333333333333332,0.16666666666666666,0.3333333333333333,0.19047619047619047,0.0
2020-06-11,0.12015888778550149,0.1891891891891892,0.1526530612244898,0.19101123595505617,0.22231139646869985,0.1111111111111111,0.26021505376344084,0.2,0.15384615384615385,0.21395348837209302,0.0498220640569395,0.30377358490566037,0.18018018018018017,0.21180555555555555,0.2,0.1111111111111111,0.16666666666666666,0.14285714285714285,0.0
2020-06-12,0.2770605759682224,0.3471933471933472,0.24919093851132687,0.3235955056179775,0.3667736757624398,0.16666666666666666,0.3956989247311828,0.30864197530864196,0.28205128205128205,0.35348837209302325,0.1494661921708185,0.4981132075471698,0.24324324324324326,0.2690972222222222,0.2833333333333333,0.3888888888888889,0.16666666666666666,0.47619047619047616,0.0
